time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z,rv_w,rv_x,rv_y,rv_z
88283720206216,0.34965122,0.11784652,8.6910305,-0.40500334,-0.3572032,0.7959568,-12.7625,-24.95,-27.4625,0.310078,-0.04336538,-0.066277996,-0.9474061
88283754477987,0.721436,0.4121637,8.78465,-0.08643737,0.0065667965,0.68126696,-13.5375,-24.6,-27.525,0.32434067,-0.046469525,-0.063352026,-0.94267184
88283778971112,0.80159557,1.1437693,8.5983095,-0.030695954,0.17027856,0.55023646,-13.95,-24.35,-27.7,0.33008718,-0.04516915,-0.062272254,-0.9408105
88283799970226,0.57936215,1.4491532,8.976375,-0.022143848,0.21655156,0.4807506,-14.3625,-24.125,-27.95,0.33465305,-0.043498673,-0.061094087,-0.9393523
88283820907518,0.782453,1.7970098,9.550055,0.031154104,0.21563527,0.44180796,-14.7625,-23.9375,-28.275,0.33909935,-0.041482,-0.0605518,-0.93788296
88283856845487,0.59790653,2.515754,10.3181505,0.14981459,0.5600103,0.36407542,-15.3625,-23.65,-28.7875,0.3469168,-0.03184047,-0.059370615,-0.9354732
88283879357935,0.2216352,2.7819555,10.342078,0.08277218,0.65866494,0.43508843,-15.575,-23.5625,-28.975,0.3511339,-0.026095366,-0.05723666,-0.9342098
88283899660643,0.47826543,2.8782666,10.575977,-0.13729186,0.49663305,0.5668825,-15.675,-23.487501,-29.15,0.35589668,-0.023897426,-0.053566616,-0.93268275
88283919960330,1.3881363,2.7708886,11.806187,-0.40866855,0.14584397,0.63010705,-15.675,-23.4125,-29.2875,0.36149696,-0.025755389,-0.04888059,-0.9307348
88283950090487,2.7684958,2.2181466,15.228821,-0.30894485,-0.24587308,0.3178024,-15.6625,-23.1625,-29.6375,0.3680083,-0.031085297,-0.04465789,-0.92822915
88283970205799,2.9590242,2.0324037,15.752251,0.073303774,-0.12324197,0.06551525,-15.675,-22.95,-29.675001,0.3701378,-0.032055486,-0.045697033,-0.92729837
88283995518039,2.9736803,1.8771694,15.344573,0.84222984,0.054825112,-0.40240717,-15.6875,-22.737501,-29.75,0.36765513,-0.026431253,-0.05770854,-0.9277935
88284021214341,2.8519454,1.550549,12.579368,0.96990055,0.11988221,-0.51419544,-15.625,-22.5375,-29.7875,0.3636099,-0.021334385,-0.06640726,-0.92893636
88284046491424,2.978466,1.2278172,11.74517,0.81321377,0.310472,-0.54702944,-15.55,-22.6,-29.625,0.35890734,-0.015343029,-0.072353825,-0.9304381
88284066983091,2.5094728,0.6266204,11.86511,0.49571678,0.44669488,-0.6146827,-15.3625,-22.7875,-29.475,0.35410967,-0.00903815,-0.07518461,-0.932133
88284099489080,1.989632,-0.31136605,13.327723,0.49922925,-0.05131264,-0.67378384,-14.8625,-23.375,-29.075,0.3419401,-0.0039818133,-0.08266693,-0.93607014
88284120520591,2.3455644,-0.42831525,12.407682,0.8833105,-0.16905683,-0.74006265,-14.575,-23.7875,-28.775,0.33562452,-0.0015488986,-0.09219267,-0.9374723
88284159194497,2.5381866,0.044566322,8.930313,1.2724314,0.07116575,-0.86987144,-13.825,-24.875,-27.987501,0.32062814,0.008645474,-0.11465944,-0.94020003
88284179740434,2.1996021,0.26859435,7.926823,1.1658354,0.21777329,-0.9007201,-13.400001,-25.45,-27.5625,0.31224912,0.015616415,-0.12426051,-0.9417091
88284199619028,1.5433706,0.38793638,7.7910304,0.95661426,0.33414304,-0.86025035,-13.0125,-26.0375,-27.2,0.3041045,0.0223652,-0.1310311,-0.9433192
88284219199393,0.8006983,0.4121637,8.003393,0.7661772,0.4196641,-0.7231112,-12.650001,-26.6,-26.775,0.297696,0.02939082,-0.13626951,-0.9444278
88284258047466,0.111864455,0.36011982,7.6369925,0.5074759,0.28451028,-0.27458373,-11.8125,-27.85,-25.987501,0.2902781,0.03821561,-0.14406748,-0.9452633
88284282660851,0.45134616,0.3077768,7.3492556,0.35857764,-0.36804602,-0.029932374,-11.400001,-28.425001,-25.612501,0.28910568,0.037660025,-0.14823031,-0.9450013
88284302938507,0.9906286,0.18574286,7.0468626,0.31352636,-0.5583304,-0.05421425,-11.075,-28.9125,-25.25,0.2881232,0.03411838,-0.15272684,-0.9447198
88284329015434,1.6331015,0.05623133,6.980761,0.3234529,-0.57650363,-0.15821397,-10.625,-29.7125,-24.7625,0.2867409,0.029933872,-0.15700568,-0.9445808
88284350744653,1.4099708,-0.026620151,6.905088,0.39492407,-0.4958695,-0.2600757,-10.475,-30.0,-24.5875,0.28425297,0.026203921,-0.16170728,-0.9446504
88284380099966,1.20688,0.15014961,6.515656,0.39813113,-0.21441354,-0.35659233,-10.3875,-30.275,-24.3875,0.2772582,0.02325079,-0.1715332,-0.94507337
88284400331893,0.90418786,0.40558344,6.1788664,0.24449863,-0.11957678,-0.3575086,-10.375,-30.5125,-24.15,0.27341273,0.023310956,-0.17472117,-0.9456081
88284421546268,-0.19860429,0.6334998,7.0812597,0.10583232,-0.067195125,-0.2944368,-10.400001,-30.725,-23.987501,0.26979148,0.02346165,-0.17621358,-0.94636726
88284446815799,-0.59551376,0.6999006,7.3489566,-0.0016798781,-0.03329213,-0.14019346,-10.325,-31.15,-23.6875,0.26719096,0.02331575,-0.17660743,-0.94703496
88284466986528,-0.53300124,0.8249256,7.64447,-0.17318016,0.0108428495,0.07009673,-10.1875,-31.3375,-23.6375,0.26615444,0.022779772,-0.1754838,-0.94754857
88284487742309,-0.16510476,0.80189466,8.320144,-0.38408124,-0.0056504994,0.23212862,-10.0625,-31.4625,-23.575,0.26718736,0.021511408,-0.17254405,-0.9478274
88284507453038,0.3999005,0.8234301,9.019147,-0.54932016,-0.05421425,0.2753473,-10.0,-31.5,-23.5125,0.27090812,0.017783765,-0.16484891,-0.94821805
88284541440799,0.8955139,0.8605189,10.947463,-0.8193224,-0.04734202,0.09605849,-9.837501,-31.3125,-23.75,0.2741896,0.012434406,-0.15045056,-0.9497526
88284563904861,0.8356933,0.8644072,12.317055,-0.8617775,0.03527744,-0.03573559,-9.7625,-31.125,-24.0125,0.27413422,0.011290019,-0.14183131,-0.9511082
88284585375278,0.42981076,0.8333005,13.423735,-0.8304707,0.2272417,-0.18142684,-9.6875,-30.825,-24.375,0.27311486,0.012213744,-0.13409807,-0.95251083
88284617036111,-1.3091731,1.1494522,13.102499,-0.29061893,0.2196059,-0.2838994,-9.4875,-30.1,-25.125,0.2682356,0.015673086,-0.12618746,-0.95492446
88284637704132,-1.791626,1.2870395,10.914861,-0.2614501,0.3130682,-0.07223476,-9.375,-29.737501,-25.5,0.26782873,0.016962504,-0.12174976,-0.9555925
88284663592257,-1.7682959,1.227518,9.737292,-0.95325446,-0.16279547,0.3431533,-9.2,-29.4,-25.95,0.26961276,0.014431685,-0.11442938,-0.9560369
88284683520955,-1.352543,0.85034937,10.591531,-0.98853195,-0.3251328,0.4225657,-9.0125,-29.075,-26.425001,0.27254477,0.008355355,-0.10549072,-0.9563061
88284718469080,-1.5239289,-0.09601201,12.276377,-0.6638573,0.23426664,0.6849321,-8.775001,-28.362501,-27.3875,0.2815857,0.0017220137,-0.09024745,-0.9552811
88284755663768,-1.4739788,-0.5772685,11.530115,-0.42897978,0.36850417,0.7673989,-8.8125,-27.7,-28.1,0.2964028,0.0044182036,-0.08072088,-0.9516354
88284780536788,-1.1294123,-0.293719,9.7908325,-0.216857,0.08048143,0.849102,-8.9375,-27.3125,-28.612501,0.30390015,0.004326183,-0.07823821,-0.94947606
88284800937622,-0.67836523,-0.014955142,9.733404,-0.20616686,-0.057115857,0.8487966,-9.125,-26.925001,-29.125,0.31196067,0.0026744267,-0.076237574,-0.94702756
88284821276372,-0.6343971,0.13010973,9.754641,-0.084452055,-0.12202024,0.79000086,-9.3875,-26.5625,-29.625,0.31986868,7.221778E-4,-0.075418025,-0.94445527
88284850097986,-0.7582257,0.32392836,9.28475,0.13301581,-0.119271345,0.7545707,-10.125,-25.95,-30.175001,0.32680863,-7.2217773E-4,-0.07655444,-0.9419846
88284881375538,-0.62153566,0.7680961,7.3256264,0.29718572,-0.030390523,0.87399477,-10.5,-25.75,-30.300001,0.3410577,-0.0012918707,-0.08223101,-0.93643796
88284905864236,-0.23688944,0.9699905,6.975078,0.17944153,0.006261364,0.95111644,-11.3875,-25.550001,-30.5875,0.34952286,-0.0013316299,-0.0839928,-0.93315446
88284926864080,0.21326032,1.1261221,7.429714,0.07864884,-0.016646065,0.96730435,-11.85,-25.5375,-30.625,0.3584718,-0.0019378061,-0.08469287,-0.9296888
88284947644497,0.44117668,1.326521,8.165807,0.14859286,0.091018856,0.867428,-12.3,-25.550001,-30.612501,0.36690703,-0.002293493,-0.085266,-0.92633885
88284968070590,0.5452645,1.5478572,8.456235,0.16340633,0.15241076,0.82634735,-12.775001,-25.575,-30.575,0.37531966,-0.0016286211,-0.086203426,-0.9228767
88285003399809,0.51505506,2.0811574,8.248059,-0.091782436,0.07849612,0.8837686,-13.650001,-25.6875,-30.737501,0.39429122,2.1143198E-4,-0.086579524,-0.91489804
88285024533507,0.92602235,2.2857437,8.747861,-0.21456626,0.018325943,0.8625411,-14.0625,-25.7125,-30.9375,0.4023897,-8.2792115E-4,-0.084840536,-0.91152835
88285047819861,1.623231,2.4942186,10.020244,-0.17944153,0.03649917,0.7698423,-14.425,-25.7,-31.15,0.409785,-0.0021596446,-0.08263728,-0.9084287
88285067848247,1.9851454,2.608775,11.22862,-0.020922119,0.018325943,0.6659953,-14.7625,-25.625,-31.325,0.41676322,-0.002710401,-0.08164972,-0.9053367
88285104604288,2.5375884,3.3906298,10.593924,0.060475614,-0.30115634,0.38835728,-15.400001,-25.425001,-31.5,0.4266264,-0.005517524,-0.08413833,-0.90048885
88285137814445,2.7044878,3.5117664,10.951949,-0.05894845,-0.37048948,0.30329436,-15.925,-25.112501,-31.5875,0.43166903,-0.012654165,-0.08501196,-0.897928
88285165506997,3.2644083,3.1639097,13.1686,-0.24297146,-0.116217025,0.09636392,-16.112501,-24.9375,-31.6,0.43335983,-0.014990811,-0.08335329,-0.89723283
88285185513611,3.1489546,2.8139594,14.150256,-0.12415826,-0.12538,-0.15851942,-16.25,-24.75,-31.5875,0.43355945,-0.016438298,-0.08237567,-0.89720136
88285206021372,2.720041,2.4101706,14.029418,0.13316852,-0.29474226,-0.40668324,-16.3375,-24.575,-31.575,0.43117416,-0.017997818,-0.0843973,-0.8981325
88285243041424,2.7882366,1.9776679,11.486745,0.27962336,-0.37781987,-0.59818935,-16.4625,-24.3875,-31.4375,0.42118895,-0.021644343,-0.09366421,-0.9018639
88285265127517,2.399702,1.2747762,11.354542,0.04657844,-0.14462224,-0.637132,-16.4125,-24.4125,-31.425001,0.4157032,-0.022222497,-0.09484062,-0.9042689
88285286090434,1.8625133,0.5814559,12.426227,-0.1545488,0.057268575,-0.66141385,-16.325,-24.5,-31.475,0.40981695,-0.021715138,-0.093292154,-0.90712464
88285307733663,1.6298113,0.21924238,13.454542,-0.064904384,0.07345649,-0.67775446,-15.95,-24.775,-31.425001,0.40380865,-0.020630244,-0.09258419,-0.9099127
88285337968090,1.8655044,0.009571291,11.311172,0.6663008,-0.02565632,-0.7206677,-15.6625,-24.987501,-31.4,0.39176407,-0.015622139,-0.10187687,-0.9142746
88285377468663,1.8230318,0.046660043,8.712267,0.66126114,0.107359484,-0.85841775,-15.0375,-25.6,-31.2625,0.37755603,-0.0071741627,-0.11393666,-0.9189224
88285400652465,1.1871392,-0.03589234,8.652447,0.52931434,0.17287473,-0.87262034,-14.725,-25.9375,-31.2125,0.3700946,-0.0025459784,-0.11797116,-0.9214697
88285420665121,0.6768697,-0.1274178,8.928518,0.46166107,0.20998476,-0.8008437,-14.325,-26.300001,-31.0875,0.36266226,0.001979648,-0.1212925,-0.9239915
88285448105955,0.51086766,-0.17108682,8.909077,0.490219,0.25778493,-0.5868883,-13.35,-27.0875,-30.75,0.3562801,0.0065236273,-0.124396175,-0.9260386
88285468372153,0.37836507,-0.19351953,7.5885377,0.49739665,0.09682207,-0.5198459,-12.837501,-27.5625,-30.675001,0.3512451,0.011114433,-0.12804961,-0.92741936
88285500809340,0.5706882,-0.08733802,7.0025954,0.446084,-0.18493931,-0.4960222,-11.875,-28.487501,-30.4125,0.3417164,0.013331397,-0.13684398,-0.9296913
88285525287101,0.90448695,-0.042173497,6.7968125,0.30054548,-0.3781253,-0.482125,-11.425,-28.925001,-30.3125,0.33649468,0.0115012005,-0.14117594,-0.93097174
88285548731528,0.86081797,-0.008374879,6.8509502,0.29901832,-0.27550003,-0.4752528,-10.975,-29.3375,-30.2,0.3314262,0.009845408,-0.14498033,-0.9322234
88285568696111,0.63828546,0.14416756,6.7462645,0.30863944,-0.09269873,-0.4499019,-10.6,-29.6875,-30.1375,0.32448524,0.010058772,-0.14969872,-0.9339157
88285598492830,0.48963133,0.3493521,6.532107,0.25793764,0.04978548,-0.39584038,-9.95,-30.325,-29.9625,0.3171904,0.013318537,-0.15286772,-0.9358655
88285618073767,0.22313072,0.4636094,6.579365,0.13622284,0.06062833,-0.34361145,-9.6875,-30.550001,-29.862501,0.3143103,0.013610156,-0.15279505,-0.93684447
88285639275955,-0.06460621,0.48783672,7.1105714,6.108648E-4,-0.0033597562,-0.2678642,-9.45,-30.737501,-29.800001,0.3122782,0.013213513,-0.15174186,-0.9377005
88285665603403,-0.33260235,0.41784665,8.116754,-0.21807873,-0.045662142,-0.043218683,-9.175,-30.9,-29.8375,0.3113681,0.012029966,-0.14982639,-0.9383269
88285685407257,-0.08823533,0.49471608,8.773883,-0.318566,-0.07101303,0.05650499,-8.8875,-30.987501,-29.8875,0.31146544,0.0101163825,-0.14690138,-0.93877953
88285715091892,0.20309082,0.5988039,9.412467,-0.49098256,0.13179408,0.17104214,-8.4125,-30.9625,-30.1625,0.314133,0.008488057,-0.13760248,-0.9393157
88285735762153,0.26650062,0.66101724,9.97149,-0.60994846,0.17455462,0.19715661,-8.2375,-30.800001,-30.3375,0.3160113,0.007862883,-0.13134897,-0.93958634
88285758660642,0.20219351,0.86081797,11.784652,-0.7470876,0.13057235,0.21258095,-8.05,-30.5875,-30.6375,0.31825444,0.0062016044,-0.12364518,-0.939887
88285782507778,-0.30209386,0.6305088,13.349558,-0.78862643,0.09224058,0.17898338,-7.925,-30.2625,-31.0875,0.32020554,0.004528134,-0.11641579,-0.94015706
88285802982986,-1.032503,0.37268212,14.0602255,-0.6852376,0.09651663,0.22601996,-7.8125,-29.862501,-31.5875,0.32208037,0.0029322295,-0.11000906,-0.94029444
88285838764861,-0.63918275,0.5691927,13.374682,-0.51083565,0.33414304,0.6498074,-7.6375003,-28.987501,-32.375,0.33194426,0.0034870259,-0.098251216,-0.93816185
88285877863298,0.69212395,0.15672988,13.467105,-0.43707374,-0.10720677,0.7681625,-7.5375,-28.025,-33.3125,0.34672654,-0.0017263349,-0.09055692,-0.93358296
88285899661371,1.2649059,0.24586253,13.0352,-0.14278965,-0.34498587,0.5222894,-7.5625,-27.5625,-33.8,0.35166028,-0.005068491,-0.0915721,-0.93162435
88285919322205,0.8670991,0.35712877,11.843874,0.1424842,-0.27137667,0.23838998,-7.725,-27.1375,-34.1875,0.35373753,-0.0058504674,-0.09434503,-0.93055606
88285950500330,-0.29162526,0.9026923,9.256036,0.31841326,0.194255,0.10690133,-8.1,-26.625,-34.55,0.35462812,-0.003957413,-0.0970204,-0.9299518
88285970134132,-0.25214368,1.2299109,8.408379,0.21609342,0.33261588,0.21288638,-8.25,-26.5125,-34.7375,0.35580748,-7.6232885E-4,-0.09840147,-0.9293641
88286001251059,-0.17377874,1.439881,8.197512,0.05650499,0.42943794,0.29474226,-8.5125,-26.45,-35.225002,0.36128503,0.006728278,-0.09628106,-0.92744696
88286044145694,-0.40827537,1.3313067,7.9567337,-0.011606431,-0.21197008,0.39660397,-8.75,-26.550001,-35.412502,0.36851245,0.007495157,-0.09469557,-0.9247568
88286066565538,-0.3188436,1.3743775,7.865208,0.04382955,-0.4801397,0.35705048,-8.7875,-26.65,-35.5625,0.37179565,0.0036641434,-0.09635571,-0.9232931
88286086293194,-0.1378864,1.5167505,7.7416787,0.10613775,-0.5826123,0.3517054,-8.85,-26.7625,-35.7625,0.3757291,-0.004240955,-0.10083148,-0.92121804
88286119503350,0.18813568,1.649253,7.8717885,0.29718572,-0.2489274,0.26923865,-9.2375,-26.925001,-36.025,0.38080934,-0.008236807,-0.10785359,-0.918305
88286139236267,0.3804588,1.8604196,7.9390864,0.37491825,-0.03161225,0.19868377,-9.5125,-26.987501,-36.075,0.38276452,-0.0068566147,-0.11131789,-0.9170892
88286159055746,0.3182454,2.0880368,7.5673018,0.3442223,0.040011644,0.1414152,-9.8,-27.1,-36.175,0.38417554,-0.005332112,-0.11385516,-0.9161974
88286182803455,0.061615184,2.3889344,7.669595,0.24388777,0.06291907,0.099418245,-10.05,-27.300001,-36.3625,0.38513938,-0.0040394026,-0.11531097,-0.9156171
88286202394027,-0.12143575,2.416751,8.102995,0.12889247,0.10995566,0.092546016,-10.2875,-27.5,-36.537502,0.38600722,-0.0027021416,-0.11531181,-0.91525644
88286222608819,-0.27876383,2.539084,8.585747,-0.012675445,0.1791361,0.13072506,-10.4375,-27.725,-36.600002,0.3872881,-0.0015632628,-0.11384377,-0.9149017
88286242721736,-0.09900304,2.6344976,9.179466,-0.15607595,0.1414152,0.20250167,-10.525001,-27.925001,-36.537502,0.38921443,-0.0019871606,-0.11174529,-0.9143419
88286278524548,1.1240284,2.7613173,10.852049,-0.40683594,-0.21426082,0.18280129,-10.475,-28.050001,-36.7,0.3925274,-0.009043919,-0.10589942,-0.91357857
88286300784132,1.4521443,2.7996025,11.980564,-0.47632182,-0.26664248,0.076358095,-10.462501,-28.025,-36.875,0.39283058,-0.013059243,-0.102516904,-0.9137855
88286320802517,1.5753746,2.7828526,12.928421,-0.5111411,-0.260992,-0.020922119,-10.45,-27.925001,-37.025,0.39225048,-0.017642856,-0.099071845,-0.9143375
88286341528923,1.9100707,2.5238297,13.788042,-0.47280934,-0.33078328,-0.11636974,-10.4125,-27.7125,-37.15,0.3906538,-0.0223372,-0.09680183,-0.91516125
88286378738142,1.6426728,1.8107685,13.8691,-0.39752024,-0.021532983,-0.17241658,-10.275001,-27.075,-37.5625,0.38701558,-0.024614656,-0.0883268,-0.9175029
88286403065694,1.9163518,1.3947165,14.700605,-0.64919657,0.6067414,0.042607818,-10.2,-26.6625,-37.9375,0.38768035,-0.021869332,-0.07973275,-0.9180786
88286426959548,2.2758734,0.27367908,15.562021,-0.29260424,0.38148504,-0.08918626,-9.9875,-25.85,-38.55,0.38828996,-0.019075414,-0.073972896,-0.9183654
88286449870017,2.9772696,0.29461628,13.980964,0.30772313,-0.003817905,-0.33154687,-9.725,-25.5,-38.8625,0.38721392,-0.017649189,-0.07508525,-0.9187579
88286470703715,3.1142588,0.43070808,11.446964,0.79519325,-0.07422007,-0.6380483,-9.3875,-25.2625,-39.0625,0.38373563,-0.015123423,-0.08219847,-0.919653
88286504562881,2.0177476,0.7680961,8.047361,0.87063503,0.20387612,-0.93492854,-8.7,-25.225,-39.162502,0.36955562,-0.004624194,-0.09804603,-0.9240099
88286544623559,0.6041877,0.5087739,7.810472,0.54687667,0.44654214,-0.6713404,-7.7625003,-25.675001,-39.0125,0.3542512,0.008197819,-0.106974974,-0.92897534
88286567171996,0.11724831,0.2835495,7.84457,0.36071566,0.4714349,-0.41630435,-7.15,-26.0875,-38.9875,0.3496818,0.014148049,-0.108596414,-0.93044573
88286587688715,-0.10707881,-0.041874398,7.7964144,0.16340633,0.40561423,-0.14584397,-6.625,-26.575,-38.8625,0.34736648,0.018604813,-0.108696535,-0.93122256
88286607252621,0.15314065,-0.35294133,7.702496,0.010231985,0.099418245,0.08384119,-6.1625,-27.075,-38.5875,0.34731403,0.019310659,-0.10846213,-0.9312551
88286627631371,0.94636136,-0.54406804,7.8367934,-0.018784093,-0.35414886,0.18234314,-5.775,-27.5,-38.3875,0.3490298,0.0124170175,-0.1110038,-0.9304312
88286647346111,1.8768703,-0.5180461,7.7389865,0.077579826,-0.71425366,0.10216714,-5.4500003,-27.8375,-38.3125,0.34927022,0.008964484,-0.112927444,-0.9301491
88286668226059,2.2519453,-0.49052864,7.309475,0.21807873,-0.84329885,-0.083383046,-5.275,-28.0875,-38.325,0.3483393,0.0021458005,-0.11791848,-0.9299196
88286688753767,2.3449662,-0.35353956,6.9499536,0.319635,-0.76037395,-0.26740605,-5.2125,-28.325,-38.3625,0.345559,-0.0028990093,-0.123167194,-0.93027437
88286708771423,2.085644,-0.12981063,6.777072,0.39400777,-0.47693267,-0.4158462,-5.2875,-28.5375,-38.3875,0.3416629,-0.004661104,-0.12828934,-0.9310137
88286728565173,1.6151553,0.15613168,6.742376,0.41752607,-0.049480047,-0.4648681,-5.475,-28.725,-38.375,0.33723336,-0.002354407,-0.13208178,-0.9321065
88286759885642,0.6161518,0.6735796,6.5700927,0.12889247,0.423482,-0.26496258,-5.75,-29.15,-38.4625,0.33024362,0.008169596,-0.1354739,-0.9340874
88286783548506,0.21984059,0.8030911,7.120741,-0.032375835,0.37781987,-0.13408482,-5.775,-29.4125,-38.4875,0.328166,0.012326685,-0.13480583,-0.93487036
88286803954027,-0.34546378,0.65264237,7.868199,-0.15821397,0.20799945,0.046425723,-5.7125,-29.65,-38.4875,0.32712367,0.015279283,-0.13289489,-0.93546546
88286835390902,-0.42562333,0.3915256,9.125926,-0.2762636,-0.019089524,0.24816382,-5.25,-30.0125,-38.625,0.3294869,0.013227038,-0.12792823,-0.9353597
88286877442777,-0.10677971,-0.09421739,11.069198,-0.4987711,0.2762636,0.5433642,-4.65,-30.0875,-39.0625,0.3377811,0.010919665,-0.118195966,-0.93371004
88286900548194,-0.31435707,-0.26859435,12.160624,-0.44715303,0.29581127,0.5829177,-4.425,-30.0,-39.375,0.34321404,0.011447957,-0.112722464,-0.9323984
88286920929496,0.1585245,0.011066805,12.860524,-0.40332347,0.14935644,0.44425142,-4.2625003,-29.8125,-39.65,0.34873056,0.011567088,-0.10808284,-0.93089813
88286942009027,-0.21475583,-0.37417763,12.840784,-0.33643377,0.065667965,0.22128576,-4.1625,-29.550001,-39.975002,0.35303617,0.010726918,-0.10428878,-0.9297173
88286967429548,-1.6968104,-0.5237291,11.925828,-0.28084508,0.29474226,0.18829907,-4.0750003,-29.025,-40.8875,0.355175,0.01091284,-0.101111956,-0.9292513
88286987550381,-2.6063821,-0.57547385,10.209576,-0.4893027,0.61193377,0.482125,-4.0875,-28.725,-41.287502,0.35736907,0.014120638,-0.09582099,-0.9289275
88287007539079,-1.5786648,-0.5054838,9.823135,-0.87155133,0.4254673,0.8185588,-4.1,-28.3875,-41.7,0.36232838,0.015645966,-0.08765073,-0.9277881
88287027874652,-0.03798606,-0.5703891,10.75843,-1.1630865,0.12400555,0.8518509,-4.0875,-28.025,-42.125,0.37039354,0.012760873,-0.07685661,-0.9256019
88287062869183,-0.097806625,-0.7076773,12.315858,-1.0160209,0.2527453,0.39813113,-4.1125,-27.0125,-43.1375,0.38368383,0.0063312026,-0.054627795,-0.9218256
88287084538350,-0.24675983,-0.31585258,12.033505,-0.6207913,0.2678642,0.2941314,-4.1625,-26.4125,-43.7125,0.38742518,0.0059389435,-0.046752293,-0.9206958
88287104551006,0.101694964,0.2222334,10.808679,-0.22785257,0.29810202,0.25076,-4.225,-25.8125,-44.225002,0.39035553,0.0071741627,-0.04299787,-0.9196316
88287125143246,-0.06999006,0.49172506,9.749257,0.043982264,0.38347036,0.24098615,-4.2625003,-25.225,-44.7,0.39384255,0.011939825,-0.040377237,-0.918213
88287157302256,-0.8772686,0.6125626,8.945269,0.053145237,0.29810202,0.3188714,-4.3,-24.300001,-45.4875,0.39894873,0.017524213,-0.038948465,-0.9159781
88287184541527,-1.096511,0.5419743,8.830712,0.05299252,-0.21884231,0.5413789,-4.3125,-24.0125,-45.787502,0.4024359,0.017146425,-0.03968055,-0.91442704
88287204262152,-1.1147562,0.46660042,8.640183,0.033444848,-0.44959646,0.64644766,-4.3250003,-23.8875,-46.0,0.4071151,0.013921903,-0.04141495,-0.9123312
88287224774756,-0.7115656,0.54257256,8.810373,0.08613193,-0.5076286,0.6904299,-4.4,-23.925001,-46.2,0.41267598,0.009296598,-0.04391275,-0.90977126
88287262897933,0.4211368,0.9059825,9.329616,0.37369654,-0.319635,0.5100721,-4.925,-24.300001,-46.45,0.424265,0.0029398424,-0.05147316,-0.9040692
88287285358610,0.65682983,1.096511,9.447762,0.5337431,-0.17577635,0.33521205,-5.3625,-24.5875,-46.5,0.4287878,0.002575076,-0.056575213,-0.9016283
88287305788090,0.27966115,1.2167503,9.439984,0.6840158,-0.022907428,0.19089524,-5.9,-24.875,-46.575,0.4317061,0.004403,-0.06252777,-0.89983374
88287325709027,0.060717873,1.4919249,9.090333,0.7803798,0.14126249,0.1262963,-6.4625,-25.2625,-46.65,0.43329042,0.008128453,-0.06862545,-0.89860106
88287355549444,0.12323037,1.9621146,8.581859,0.7516691,0.31383178,0.118507765,-7.4375,-26.3375,-46.662502,0.4355726,0.019788949,-0.078619346,-0.89649534
88287376795225,0.1381855,2.3177478,8.419446,0.6070469,0.35537058,0.09590577,-7.8250003,-26.9625,-46.575,0.43640283,0.024081908,-0.08156389,-0.89572316
88287402227933,-0.005383851,2.774777,8.8289175,0.30008733,-0.008552107,0.0058032153,-8.0625,-27.625,-46.525,0.43658334,0.026002409,-0.084159665,-0.8953413
88287422956319,-0.04755735,2.8310082,9.317652,0.182954,-0.19058982,-6.108648E-4,-8.1625,-28.300001,-46.412502,0.43637654,0.025475873,-0.086483605,-0.8952358
88287458307412,0.3472584,2.9458637,10.297512,0.0012217296,-0.18310672,0.110871956,-8.05,-29.5625,-46.15,0.43657932,0.0222416,-0.08922413,-0.8949541
88287485315642,0.83030945,2.9515467,11.093125,-0.07941242,-0.21746786,0.11728604,-8.025001,-30.45,-45.9375,0.43745998,0.01991767,-0.08944606,-0.8945566
88287506339392,1.2502499,2.7029922,12.347862,0.03329213,-0.18493931,-0.07742711,-8.0625,-30.7125,-45.9,0.4381739,0.017609462,-0.089319274,-0.8942682
88287541013767,1.4724833,1.6833507,13.594224,0.33719736,-0.16814053,-0.20005822,-8.25,-31.0625,-45.6375,0.43684995,0.016366074,-0.09370827,-0.89449036
88287561478298,1.5696917,1.4614165,12.160923,0.51495904,-0.004123337,-0.22769985,-8.3625,-31.25,-45.537502,0.4346591,0.018771064,-0.09827744,-0.89501995
88287586311579,1.5831513,0.997807,11.257632,0.11957678,0.34529132,-0.2698495,-8.45,-31.5,-45.4625,0.4326749,0.022403812,-0.10039035,-0.8956631
88287618717412,0.5509474,0.34965122,11.708679,-0.07391464,0.4696023,-0.2782489,-8.475,-32.0,-45.075,0.42849892,0.030227873,-0.096689165,-0.89784527
88287638920433,0.22851457,0.17617157,11.852548,-0.22128576,0.36987862,-0.14492767,-8.4125,-32.2,-44.787502,0.42676127,0.031762216,-0.091921784,-0.8991198
88287668341891,0.92303133,-0.1480559,11.630913,-0.16630794,-0.46043932,-0.043982264,-8.3,-32.412502,-44.5,0.42674696,0.02798447,-0.091506906,-0.8992944
88287688550016,2.129014,-0.22402802,10.949257,-0.10797035,-0.6366738,-0.21853687,-8.225,-32.5875,-44.25,0.4256416,0.022138521,-0.09288684,-0.8998395
88287708640798,2.8232317,-0.27966115,9.776774,-0.117744185,-0.44730574,-0.4327977,-8.1875,-32.7375,-44.100002,0.42280498,0.01742273,-0.093997076,-0.90116423
88287737607881,1.9118652,-0.33529428,9.9015,-0.14752385,-0.028710645,-0.5752819,-8.175,-32.787502,-43.662502,0.41328946,0.018115005,-0.09076927,-0.9058833
